num_expediente,hora,cod_distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,lesividad,x_utm,y_utm,mes,dia
2021S000151,14:15:00,5.0,colisión lateral,despejado,turismo,pasajero,niños,mujer,leve,441903.263,4479286.152,1,6
2021S000152,14:43:00,10.0,alcance,despejado,furgoneta,conductor,joven,hombre,sin asistencia,437521.813,4473750.643,1,0
2021S000152,14:43:00,10.0,alcance,despejado,motocicleta hasta 125cc,conductor,adulto,hombre,leve,437521.813,4473750.643,1,0
2021S000153,14:15:00,18.0,alcance,despejado,motocicleta > 125cc,conductor,adulto,mujer,leve,444028.122,4468723.838,1,0
2021S000153,14:15:00,18.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,444028.122,4468723.838,1,0
2021S000154,15:10:00,1.0,alcance,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,441254.703,4474669.395,1,0
2021S000154,15:10:00,1.0,alcance,despejado,motocicleta hasta 125cc,conductor,joven,hombre,leve,441254.703,4474669.395,1,0
2021S000154,15:10:00,1.0,alcance,despejado,motocicleta hasta 125cc,pasajero,joven,mujer,leve,441254.703,4474669.395,1,0
2021S000155,15:30:00,20.0,choque contra obstáculo fijo,despejado,tractocamión,conductor,adulto,hombre,leve,451212.081,4477433.464,1,0
2021S000155,15:30:00,20.0,choque contra obstáculo fijo,despejado,turismo,conductor,joven,hombre,sin asistencia,451212.081,4477433.464,1,0
2021S000155,15:30:00,20.0,choque contra obstáculo fijo,despejado,turismo,conductor,joven,hombre,sin asistencia,451212.081,4477433.464,1,0
2021S000155,15:30:00,20.0,choque contra obstáculo fijo,despejado,turismo,conductor,joven,hombre,sin asistencia,451212.081,4477433.464,1,0
2021S000156,17:20:00,18.0,atropello a persona,despejado,turismo,conductor,adulto,mujer,sin asistencia,447415.288,4468362.563,1,0
2021S000156,17:20:00,18.0,atropello a persona,despejado,turismo,peatón,adulto,hombre,leve,447415.288,4468362.563,1,0
2021S000158,15:20:00,17.0,alcance,despejado,turismo,conductor,adulto,hombre,leve,441096.557,4468161.645,1,0
2021S000158,15:20:00,17.0,alcance,despejado,turismo,conductor,adulto,mujer,leve,441096.557,4468161.645,1,0
2021S000158,15:20:00,17.0,alcance,despejado,turismo,pasajero,niños,mujer,leve,441096.557,4468161.645,1,0
2021S000158,15:20:00,17.0,alcance,despejado,turismo,pasajero,niños,hombre,sin asistencia,441096.557,4468161.645,1,0
2021S000160,18:30:00,11.0,colisión fronto-lateral,despejado,turismo,conductor,adolescente,hombre,sin asistencia,438362.369,4470310.204,1,0
2021S000160,18:30:00,11.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,mujer,sin asistencia,438362.369,4470310.204,1,0
2021S000160,18:30:00,11.0,colisión fronto-lateral,despejado,turismo,pasajero,adulto,hombre,sin asistencia,438362.369,4470310.204,1,0
2021S000161,18:25:00,15.0,caída,despejado,motocicleta hasta 125cc,conductor,adulto,mujer,leve,443438.073,4480218.684,1,0
2021S000161,18:25:00,15.0,caída,despejado,todo terreno,conductor,adulto,hombre,sin asistencia,443438.073,4480218.684,1,0
2021S000162,19:35:00,6.0,colisión fronto-lateral,despejado,autobús,conductor,adulto,hombre,sin asistencia,440446.63,4478573.804,1,0
2021S000162,19:35:00,6.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,440446.63,4478573.804,1,0
2021S000163,18:50:00,2.0,choque contra obstáculo fijo,despejado,turismo,conductor,adulto,hombre,sin asistencia,442444.488,4471697.374,1,4
2021S000163,18:50:00,2.0,choque contra obstáculo fijo,despejado,turismo,pasajero,adolescente,mujer,sin asistencia,442444.488,4471697.374,1,4
2021S000164,19:40:00,3.0,colisión fronto-lateral,despejado,motocicleta > 125cc,conductor,joven,hombre,leve,443557.885,4473606.347,1,1
2021S000164,19:40:00,3.0,colisión fronto-lateral,despejado,motocicleta > 125cc,pasajero,joven,mujer,leve,443557.885,4473606.347,1,1
2021S000164,19:40:00,3.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,mujer,sin asistencia,443557.885,4473606.347,1,1
2021S000165,16:35:00,3.0,colisión lateral,despejado,ciclomotor,conductor,adulto,hombre,leve,442916.763,4472379.653,1,0
2021S000165,16:35:00,3.0,colisión lateral,despejado,turismo,conductor,adolescente,hombre,sin asistencia,442916.763,4472379.653,1,0
2021S000166,20:00:00,1.0,choque contra obstáculo fijo,despejado,turismo,conductor,adulto,hombre,sin asistencia,439628.692,4475741.969,1,0
2021S000167,20:20:00,6.0,choque contra obstáculo fijo,despejado,turismo,conductor,adulto,hombre,sin asistencia,440388.069,4480110.276,1,0
2021S000167,20:20:00,6.0,choque contra obstáculo fijo,despejado,turismo,conductor,joven,hombre,sin asistencia,440388.069,4480110.276,1,0
2021S000168,15:50:00,2.0,caída,despejado,ciclomotor,conductor,adulto,hombre,leve,440200.993,4472890.067,1,5
2021S000170,14:30:00,2.0,choque contra obstáculo fijo,despejado,motocicleta > 125cc,conductor,joven,hombre,sin asistencia,441098.532,4472244.938,1,5
2021S000170,14:30:00,2.0,choque contra obstáculo fijo,despejado,otros vehículos con motor,conductor,joven,hombre,sin asistencia,441098.532,4472244.938,1,5
2021S000170,14:30:00,2.0,choque contra obstáculo fijo,despejado,turismo,conductor,adulto,mujer,sin asistencia,441098.532,4472244.938,1,5
2021S000172,21:10:00,4.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,441944.252,4474824.466,1,0
2021S000172,21:10:00,4.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,441944.252,4474824.466,1,0
2021S000173,22:30:00,17.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,leve,441138.945,4466395.439,1,0
2021S000173,22:30:00,17.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,leve,441138.945,4466395.439,1,0
2021S000173,22:30:00,17.0,colisión fronto-lateral,despejado,turismo,pasajero,joven,hombre,leve,441138.945,4466395.439,1,0
2021S000174,22:55:00,7.0,colisión lateral,despejado,motocicleta hasta 125cc,conductor,joven,hombre,sin asistencia,441308.462,4475243.429,1,0
2021S000174,22:55:00,7.0,colisión lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,441308.462,4475243.429,1,0
2021S000179,7:00:00,1.0,colisión fronto-lateral,despejado,turismo,conductor,joven,mujer,leve,439813.755,4475491.087,1,1
2021S000179,7:00:00,1.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,439813.755,4475491.087,1,1
2021S000180,13:45:00,4.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,mujer,sin asistencia,441649.829,4475221.876,1,0
2021S000180,13:45:00,4.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,mujer,sin asistencia,441649.829,4475221.876,1,0
2021S000181,8:00:00,10.0,atropello a persona,despejado,turismo,conductor,joven,hombre,sin asistencia,436250.774,4472921.507,1,1
2021S000181,8:00:00,10.0,atropello a persona,despejado,turismo,peatón,adulto,mujer,leve,436250.774,4472921.507,1,1
2021S000182,13:15:00,2.0,colisión lateral,despejado,motocicleta hasta 125cc,conductor,adulto,hombre,leve,440905.007,4472314.206,1,0
2021S000182,13:15:00,2.0,colisión lateral,despejado,turismo,conductor,adulto,mujer,sin asistencia,440905.007,4472314.206,1,0
2021S000183,7:50:00,18.0,colisión lateral,despejado,turismo,conductor,adulto,mujer,sin asistencia,447089.514,4470174.841,1,1
2021S000183,7:50:00,18.0,colisión lateral,despejado,turismo,conductor,adulto,mujer,sin asistencia,447089.514,4470174.841,1,1
2021S000185,22:40:00,15.0,choque contra obstáculo fijo,despejado,furgoneta,conductor,joven,hombre,sin asistencia,450793.118,4478745.959,1,0
2021S000185,22:40:00,15.0,choque contra obstáculo fijo,despejado,furgoneta,pasajero,joven,hombre,sin asistencia,450793.118,4478745.959,1,0
2021S000186,10:50:00,20.0,solo salida de la vía,despejado,furgoneta,conductor,adulto,hombre,leve,452914.778,4477375.678,1,1
2021S000187,10:05:00,13.0,caída,despejado,motocicleta hasta 125cc,conductor,adulto,hombre,sin asistencia,442954.417,4471755.539,1,1
2021S000188,11:10:00,5.0,alcance,despejado,turismo,conductor,joven,hombre,sin asistencia,441639.815,4478139.305,1,0
2021S000188,11:10:00,5.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,441639.815,4478139.305,1,0
2021S000188,11:10:00,5.0,alcance,despejado,turismo,pasajero,adulto,mujer,leve,441639.815,4478139.305,1,0
2021S000189,8:50:00,7.0,alcance,despejado,turismo,conductor,adulto,mujer,leve,440521.013,4476673.565,1,1
2021S000189,8:50:00,7.0,alcance,despejado,turismo,conductor,adulto,hombre,leve,440521.013,4476673.565,1,1
2021S000190,11:40:00,15.0,colisión fronto-lateral,despejado,motocicleta > 125cc,conductor,adulto,hombre,leve,445611.06,4476694.368,1,1
2021S000190,11:40:00,15.0,colisión fronto-lateral,despejado,motocicleta hasta 125cc,conductor,adulto,hombre,sin asistencia,445611.06,4476694.368,1,1
2021S000193,11:37:00,1.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,440292.778,4475251.147,1,1
2021S000193,11:37:00,1.0,colisión fronto-lateral,despejado,vmu eléctrico,conductor,joven,hombre,sin asistencia,440292.778,4475251.147,1,1
2021S000194,10:50:00,15.0,alcance,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,450930.367,4478796.205,1,1
2021S000194,10:50:00,15.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,450930.367,4478796.205,1,1
2021S000195,10:30:00,15.0,choque contra obstáculo fijo,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,445458.791,4476984.146,1,1
2021S000196,12:20:00,4.0,caída,despejado,motocicleta hasta 125cc,conductor,adulto,hombre,leve,442331.974,4474996.741,1,1
2021S000198,20:10:00,15.0,colisión múltiple,despejado,todo terreno,conductor,adulto,hombre,sin asistencia,443345.756,4479799.744,1,0
2021S000198,20:10:00,15.0,colisión múltiple,despejado,turismo,conductor,joven,hombre,sin asistencia,443345.756,4479799.744,1,0
2021S000198,20:10:00,15.0,colisión múltiple,despejado,turismo,conductor,adulto,hombre,sin asistencia,443345.756,4479799.744,1,0
2021S000199,15:42:00,15.0,colisión fronto-lateral,despejado,motocicleta hasta 125cc,conductor,adulto,hombre,leve,445611.354,4476694.885,1,1
2021S000199,15:42:00,15.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,mujer,sin asistencia,445611.354,4476694.885,1,1
2021S000200,15:35:00,15.0,colisión fronto-lateral,despejado,ciclomotor,conductor,joven,hombre,leve,445233.553,4476456.888,1,1
2021S000200,15:35:00,15.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,445233.553,4476456.888,1,1
2021S000202,23:05:00,10.0,colisión fronto-lateral,despejado,turismo,conductor,adolescente,hombre,leve,434155.657,4468569.275,1,0
2021S000202,23:05:00,10.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,leve,434155.657,4468569.275,1,0
2021S000202,23:05:00,10.0,colisión fronto-lateral,despejado,turismo,pasajero,adolescente,mujer,leve,434155.657,4468569.275,1,0
2021S000203,15:32:00,13.0,colisión múltiple,despejado,furgoneta,conductor,joven,hombre,sin asistencia,442140.648,4469483.256,1,1
2021S000203,15:32:00,13.0,colisión múltiple,despejado,motocicleta > 125cc,conductor,adulto,hombre,sin asistencia,442140.648,4469483.256,1,1
2021S000203,15:32:00,13.0,colisión múltiple,despejado,turismo,conductor,adulto,hombre,sin asistencia,442140.648,4469483.256,1,1
2021S000204,16:35:00,1.0,colisión fronto-lateral,despejado,bicicleta,conductor,adolescente,hombre,sin asistencia,441247.199,4473344.602,1,1
2021S000204,16:35:00,1.0,colisión fronto-lateral,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,441247.199,4473344.602,1,1
2021S000205,14:33:00,4.0,colisión fronto-lateral,despejado,autobús,conductor,adulto,hombre,sin asistencia,441385.41,4474946.524,1,1
2021S000205,14:33:00,4.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,441385.41,4474946.524,1,1
2021S000206,17:20:00,13.0,colisión fronto-lateral,despejado,turismo,conductor,joven,hombre,leve,444304.436,4472546.262,1,1
2021S000206,17:20:00,13.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,444304.436,4472546.262,1,1
2021S000206,17:20:00,13.0,colisión fronto-lateral,despejado,turismo,pasajero,adolescente,hombre,leve,444304.436,4472546.262,1,1
2021S000206,17:20:00,13.0,colisión fronto-lateral,despejado,turismo,pasajero,adulto,mujer,leve,444304.436,4472546.262,1,1
2021S000206,17:20:00,13.0,colisión fronto-lateral,despejado,turismo,pasajero,adulto,mujer,leve,444304.436,4472546.262,1,1
2021S000207,16:00:00,8.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,438317.52,4481552.509,1,0
2021S000207,16:00:00,8.0,alcance,despejado,turismo,conductor,joven,hombre,sin asistencia,438317.52,4481552.509,1,0
2021S000208,18:40:00,13.0,atropello a animal,despejado,motocicleta hasta 125cc,conductor,joven,hombre,leve,443132.807,4471914.032,1,1
2021S000208,18:40:00,13.0,atropello a animal,despejado,turismo,conductor,joven,hombre,sin asistencia,443132.807,4471914.032,1,1
2021S000209,18:00:00,1.0,choque contra obstáculo fijo,despejado,cuadriciclo no ligero,conductor,adulto,hombre,sin asistencia,441074.561,4474047.418,1,1
2021S000209,18:00:00,1.0,choque contra obstáculo fijo,despejado,cuadriciclo no ligero,peatón,adulto,mujer,leve,441074.561,4474047.418,1,1
2021S000210,15:30:00,14.0,colisión lateral,despejado,camión rígido,conductor,joven,hombre,sin asistencia,443683.261,4473368.792,1,1
2021S000210,15:30:00,14.0,colisión lateral,despejado,turismo,conductor,joven,hombre,sin asistencia,443683.261,4473368.792,1,1
2021S000210,15:30:00,14.0,colisión lateral,despejado,turismo,pasajero,joven,hombre,sin asistencia,443683.261,4473368.792,1,1
2021S000211,18:30:00,20.0,alcance,despejado,turismo,conductor,joven,hombre,leve,448127.751,4474894.628,1,1
2021S000211,18:30:00,20.0,alcance,despejado,turismo,conductor,joven,hombre,sin asistencia,448127.751,4474894.628,1,1
2021S000212,20:10:00,20.0,colisión fronto-lateral,despejado,autobús,conductor,adulto,hombre,sin asistencia,446128.744,4476136.98,1,1
2021S000212,20:10:00,20.0,colisión fronto-lateral,despejado,autobús,pasajero,adulto,mujer,leve,446128.744,4476136.98,1,1
2021S000212,20:10:00,20.0,colisión fronto-lateral,despejado,autobús,pasajero,mayor,hombre,leve,446128.744,4476136.98,1,1
2021S000212,20:10:00,20.0,colisión fronto-lateral,despejado,autobús,pasajero,mayor,mujer,leve,446128.744,4476136.98,1,1
2021S000212,20:10:00,20.0,colisión fronto-lateral,despejado,turismo,conductor,joven,hombre,sin asistencia,446128.744,4476136.98,1,1
2021S000213,20:50:00,5.0,colisión lateral,despejado,turismo,conductor,joven,mujer,leve,442080.178,4477478.014,1,1
2021S000213,20:50:00,5.0,colisión lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,442080.178,4477478.014,1,1
2021S000214,17:35:00,4.0,colisión múltiple,despejado,camión rígido,conductor,adulto,hombre,sin asistencia,444020.243,4476292.386,1,1
2021S000214,17:35:00,4.0,colisión múltiple,despejado,camión rígido,conductor,adulto,hombre,sin asistencia,444020.243,4476292.386,1,1
2021S000214,17:35:00,4.0,colisión múltiple,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,444020.243,4476292.386,1,1
2021S000214,17:35:00,4.0,colisión múltiple,despejado,furgoneta,pasajero,adulto,hombre,sin asistencia,444020.243,4476292.386,1,1
2021S000214,17:35:00,4.0,colisión múltiple,despejado,vehículo articulado,conductor,adulto,hombre,sin asistencia,444020.243,4476292.386,1,1
2021S000215,18:45:00,17.0,colisión fronto-lateral,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,441142.313,4466402.547,1,1
2021S000215,18:45:00,17.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,mujer,sin asistencia,441142.313,4466402.547,1,1
2021S000216,21:10:00,6.0,caída,despejado,motocicleta hasta 125cc,conductor,adulto,hombre,leve,440755.9,4479927.219,1,1
2021S000217,23:30:00,13.0,colisión fronto-lateral,despejado,motocicleta > 125cc,conductor,adulto,hombre,leve,442671.604,4471450.163,1,1
2021S000217,23:30:00,13.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,442671.604,4471450.163,1,1
2021S000219,23:40:00,6.0,alcance,despejado,motocicleta > 125cc,conductor,adulto,hombre,leve,441197.728,4478634.392,1,1
2021S000219,23:40:00,6.0,alcance,despejado,motocicleta hasta 125cc,conductor,adulto,hombre,leve,441197.728,4478634.392,1,1
2021S000221,5:05:00,9.0,solo salida de la vía,despejado,turismo,conductor,joven,mujer,sin asistencia,435471.75,4477825.361,1,6
2021S000222,0:10:00,7.0,choque contra obstáculo fijo,despejado,turismo,conductor,joven,hombre,sin asistencia,441528.222,4475905.736,1,2
2021S000223,13:05:00,8.0,solo salida de la vía,despejado,motocicleta hasta 125cc,conductor,adulto,hombre,leve,441738.05,4481620.995,1,1
2021S000224,12:05:00,3.0,colisión fronto-lateral,despejado,motocicleta hasta 125cc,conductor,joven,hombre,leve,442960.904,4472844.547,1,1
2021S000224,12:05:00,3.0,colisión fronto-lateral,despejado,turismo,conductor,mayor,hombre,sin asistencia,442960.904,4472844.547,1,1
2021S000225,10:40:00,3.0,alcance,despejado,bicicleta,conductor,adulto,hombre,leve,441234.198,4473665.549,1,0
2021S000225,10:40:00,3.0,alcance,despejado,motocicleta hasta 125cc,conductor,adulto,hombre,leve,441234.198,4473665.549,1,0
2021S000226,12:30:00,21.0,choque contra obstáculo fijo,despejado,turismo,conductor,joven,hombre,sin asistencia,451436.699,4479640.107,1,1
2021S000227,0:01:00,3.0,colisión fronto-lateral,despejado,ciclomotor,conductor,adulto,hombre,sin asistencia,443174.524,4472198.057,1,0
2021S000227,0:01:00,3.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,443174.524,4472198.057,1,0
2021S000228,9:00:00,3.0,atropello a persona,despejado,turismo,conductor,adulto,hombre,sin asistencia,443208.301,4473130.641,1,0
2021S000228,9:00:00,3.0,atropello a persona,despejado,turismo,peatón,adulto,hombre,leve,443208.301,4473130.641,1,0
2021S000229,22:30:00,12.0,colisión fronto-lateral,despejado,turismo,conductor,joven,mujer,sin asistencia,441025.499,4469136.766,1,5
2021S000229,22:30:00,12.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,441025.499,4469136.766,1,5
2021S000229,22:30:00,12.0,colisión fronto-lateral,despejado,turismo,pasajero,adulto,hombre,sin asistencia,441025.499,4469136.766,1,5
